336
179,1.841347,1.976948,444
180,1.854898,1.962332,441
181,1.867485,1.945015,444
182,1.882063,1.935013,442
183,1.897290,1.923491,440
184,1.909333,1.901358,441
185,1.925416,1.891452,441
186,1.939611,1.879793,443
187,1.955757,1.865670,442
188,1.970728,1.852095,441
189,1.985204,1.837159,442
190,2.002594,1.824107,438
191,2.019265,1.811539,436
192,2.037410,1.798535,440
193,2.046169,1.793203,436
194,2.073625,1.772518,435
195,2.092206,1.758954,435
196,2.101804,1.752179,434
197,2.133008,1.733537,435
198,2.154022,1.723643,433
199,2.175682,1.704925,432
200,2.186776,1.697852,428
201,2.222418,1.681046,429
202,2.246470,1.670194,428
203,2.273588,1.645459,426
204,2.299509,1.642545,421
205,2.326398,1.629894,423
206,2.355446,1.617998,420
207,2.383993,1.597066,420
208,1.076662,6.330300,368
209,1.104683,5.690069,377
210,1.117657,5.424075,383
211,1.131015,5.172415,388
212,1.143478,4.970820,390
213,1.156325,4.784641,399
214,1.166313,4.628357,401
215,1.181170,4.461482,405
216,1.192108,4.331840,412
217,1.205214,4.190505,413
218,1.213469,4.102998,422
219,1.221864,4.011159,422
220,1.233265,3.913205,428
221,1.237583,3.872635,435
222,1.253016,3.750151,435
223,1.261677,3.678438,439
224,1.277279,3.581174,441
225,1.287811,3.520522,444
226,1.302455,3.438805,448
227,1.310945,3.378536,451
228,1.317683,3.340756,453
229,1.316821,3.318413,456
230,1.324663,3.272205,457
231,1.337564,3.210520,461
232,1.344896,3.169851,464
233,1.352395,3.129390,464
234,1.361284,3.087613,469
235,1.369829,3.048921,466
236,1.379111,3.010046,471
237,1.386521,2.975493,473
238,1.394718,2.942125,471
239,1.398405,2.926350,474
240,1.415297,2.867112,477
241,1.415786,2.856181,480
242,1.424772,2.824240,485
243,1.430990,2.799178,481
244,1.439051,2.771328,486
245,1.442789,2.754237,485
246,1.451317,2.726725,489
247,1.458929,2.700576,494
248,1.473418,2.662045,495
249,1.477125,2.645809,492
250,1.481773,2.628821,497
251,1.490240,2.603574,498
252,1.494314,2.590165,497
253,1.505331,2.560373,496
254,1.506968,2.555771,502
255,1.519942,2.521797,504
256,1.523415,2.510607,505
257,1.531323,2.489947,505
258,1.540933,2.466792,505
259,1.544025,2.458371,507
260,1.552385,2.438127,506
261,1.560964,2.416959,508
262,1.567970,2.400081,510
263,1.572865,2.390085,506
264,1.580608,2.371838,514
265,1.587008,2.357984,514
266,1.595940,2.338120,517
267,1.604354,2.318590,515
268,1.609434,2.308662,519
269,1.617461,2.292421,520
270,1.625724,2.273491,520
271,1.627611,2.273756,520
272,1.632918,2.262298,522
273,1.639834,2.249830,520
274,1.646320,2.238397,520
275,1.653754,2.224258,520
276,1.660688,2.212475,524
277,1.668590,2.198135,523
278,1.676593,2.181376,524
279,1.682977,2.175447,524
280,1.690967,2.156081,525
281,1.698361,2.145736,521
282,1.705777,2.134564,525
283,1.713419,2.119690,527
284,1.721575,2.109865,524
285,1.729181,2.097802,526
286,1.736621,2.088081,527
287,1.744743,2.076499,527
288,1.752396,2.061238,528
289,1.760533,2.053646,525
290,1.768446,2.034378,527
291,1.776650,2.030466,521
292,1.786124,2.023535,529
293,1.797147,2.009711,529
294,1.807252,1.991034,527
295,1.818481,1.981809,528
296,1.819901,1.971197,527
297,1.827917,1.963605,529
298,1.838327,1.954191,526
299,1.847788,1.945588,525
300,1.857378,1.933358,528
301,1.866473,1.923460,525
302,1.875203,1.905275,527
303,1.885681,1.900864,528
304,1.895415,1.893841,521
305,1.906428,1.883960,526
306,1.915887,1.873309,522
307,1.926500,1.860062,525
308,1.937891,1.850629,520
309,1.950365,1.843666,531
310,1.961659,1.831381,523
311,1.966629,1.825476,521
312,1.985111,1.813135,520
313,1.997008,1.799169,519
314,2.010417,1.789363,520
315,2.021803,1.782119,517
316,2.035449,1.768027,512
317,2.049456,1.759366,517
318,2.060747,1.743486,513
319,2.077267,1.736738,509
320,2.092582,1.727290,512
321,2.101166,1.723353,512
322,2.125034,1.706456,510
323,2.140302,1.694658,525
324,2.157878,1.688199,508
325,2.175478,1.678609,501
326,2.192967,1.662755,503
327,2.211429,1.655578,499
328,2.221445,1.650168,499
329,2.252098,1.632749,495
330,2.272972,1.616634,497
331,2.296277,1.610981,492
332,2.318361,1.596546,488
333,2.342019,1.591912,471
334,2.378224,1.575798,488
335,2.388629,1.571871,480
